,PC1,PC2,PC3,PC4
2014,-414317662.89989597,-42277551.04900196,66194318.59623439,44030982.300877064
2015,-408122720.3338074,-27429167.789181124,72522900.10797735,44747283.1256805
2016,-419105841.73179746,-53754124.66597452,61302847.89941683,43477340.93778021
2017,-407550394.96398133,-26057386.477274373,73107571.83262093,44813459.22498866
2018,-416121819.1369939,-46601853.1685519,64351242.62182659,43822373.651657104
2019,-416993763.5661323,-48691778.12372551,63460488.37598862,43721553.58645422
2020,-425550013.5297398,-69199874.42504258,54719660.71667312,42732222.55702625
2021,-424894802.6198614,-67629428.43589874,55389006.01024322,42807982.43860053
2022,-421695334.8820894,-59960766.02441407,58657493.51544152,43177926.365448765
2023,-426771394.23393095,-72127347.69997708,53471932.06368191,42590998.32508596
2024,-419575097.000025,-54878861.81964897,60823469.73197348,43423082.49522732
2025,-427950831.13287973,-74954287.72719054,52267052.038834944,42454623.91733205
2026,-407831690.4496722,-26731611.159079537,72820208.16604224,44780933.95361929
2027,-363909082.40911764,78544541.28293097,117690326.36771783,49859560.596452996
2028,-405388499.58253336,-20875635.258551396,75316104.19517964,45063432.07440288
2029,-409430422.24812573,-30563540.546616975,71186988.10080509,44596077.85630176
2030,-417031699.0896449,-48782704.09862703,63421734.49729174,43717167.22669501
2031,-417631652.9728216,-50220706.96961265,62808838.249672756,43647796.5332981
2032,-406619185.2264539,-23825411.131103113,74058869.87382905,44921131.94289874
2033,-396925442.1691403,-590908.0502937437,83961728.92984714,46041987.555894345
2034,-380975343.94352275,37639175.434610754,100255906.9087818,47886244.93081268
2035,-362408410.3601216,82141435.60327077,119223371.3125497,50033078.367600694
2036,-408891880.9671641,-29272734.819905195,71737146.93725038,44658347.612579495
2037,-377207702.27057374,46669668.76829605,104104825.14812434,48321884.94024115
2038,-396891085.46860063,-508559.99755277915,83996826.78225155,46045960.108129494
2039,-417002066.43542945,-48711678.90313773,63452006.39499049,43720593.55299796
2040,-424433993.3738711,-66524935.17851294,55859755.95562251,42861264.2954477
2041,-417594003.7552816,-50130467.22842063,62847299.64617622,43652149.788782015
2042,-420137974.2773374,-56227997.4169885,60248449.91665141,43357998.848110035
2043,-427916044.9737178,-74870910.32372704,52302588.61430492,42458646.126796044
2044,-423741133.2464524,-64864249.4481773,56567562.64569655,42941377.43250524
2045,-430200336.1008609,-80346026.48032883,49969020.15253919,42194521.0600997
2046,-432904637.8921024,-86827847.58168705,47206380.445125334,41881831.54233286
2047,-431467812.04494274,-83383983.39269061,48674201.880904965,42047966.9872445
2048,-431320221.3855405,-83030229.88279165,48824976.40519393,42065032.40955238
2049,-435843996.77620405,-93873066.61054665,44203612.93084179,41541963.14636092
2050,-428947318.6015894,-77342724.37349547,51249068.07795303,42339403.35055622
2051,-424401354.50849384,-66446704.528345324,55893098.915316656,42865038.22039919
2052,-432665572.5175128,-86254842.38136579,47450603.001442075,41909473.88496541
2053,-425431912.3717699,-68916802.99368216,54840309.58422393,42745878.20566181
2054,-430905507.37944096,-82036220.26283322,49248636.73193038,42112984.42548432
2055,-418319073.289592,-51868354.25813684,62106588.719382204,43568312.38433318
2056,-424102880.672554,-65731305.82015986,56198011.50808345,42899549.76793742
2057,-420060671.701148,-56042714.29830983,60327420.08454528,43366937.090699315
2058,-426789145.1960366,-72169894.1938177,53453798.173165806,42588945.84015269
2059,-427694444.2552611,-74339765.38353713,52528969.76229893,42484269.088770725
2060,-427102363.7826247,-72920633.94130446,53133822.75207524,42552729.40561386
2061,-419501516.3998622,-54702499.73995374,60898637.63243361,43431590.37831766
2062,-431452351.5297243,-83346926.7689458,48689995.91447084,42049754.6358091
2063,-433452770.41865593,-88141642.13977735,46646423.45820049,41818452.78194888
2064,-426685502.4827413,-71921477.56804973,53559676.694587044,42600929.70606047
2065,-426726014.75879455,-72018579.64690655,53518290.47695971,42596245.40488381
2066,-369308667.35786927,65602515.44413457,112174260.13903923,49235224.35626902
2067,-431199829.7807565,-82741668.58130114,48947965.12964622,42078952.894733466
2068,-409592900.81125546,-30952978.212628037,71021004.50703366,44577290.995080404
2069,-428130917.5050359,-75385928.77023144,52083080.795706265,42433801.12309002
2070,-420854168.33069915,-57944611.19973535,59516805.93504589,43275187.68638064
2071,-418723337.1326348,-52837316.34537527,61693603.98940279,43521568.6864314
2072,-412334851.82017195,-37525039.0551147,68219903.40302622,44260248.222156286
2073,-422489976.7351518,-61865407.86085568,57845709.43742171,43086044.54311015
2074,-421464858.6827946,-59408347.83720268,58892941.60855041,43204575.57041034
2075,-432802713.01385844,-86583548.35854474,47310504.07391016,41893616.78068765
2076,-425111822.445098,-68149593.63563593,55167304.57577943,42782889.15070634
2077,-504320487.4083221,-33658369.10458284,1388704.0442037503,6058857.834489683
2078,-509726657.3911836,-46616178.32023018,-4134089.2727453182,5433760.188072539
2079,-505933963.957424,-37525639.53142154,-259578.84935729142,5872296.850171708
2080,-504672786.74177426,-34502779.76206219,1028804.8160027218,6018122.621783961
2081,-501421211.34151703,-26709222.80392072,4350524.064014893,6394091.586188042
2082,-506886074.0211341,-39807709.94300022,-1232228.0841258194,5762207.4963702
2083,-502745518.9944087,-29883397.120191146,2997648.0948610418,6240966.2498447085
2084,-503876999.6655205,-32595392.990453966,1841758.8223291147,6110136.862918275
2085,-511789347.79984415,-51560149.536654204,-6241276.586499478,5195258.083287322
2086,-508168724.17462134,-42882037.245322414,-2542547.907238899,5613898.879611449
2087,-507465270.7310682,-41195960.86545504,-1823919.3792503458,5695236.886615135
2088,-506235730.3104989,-38248929.9279946,-567854.9863131002,5837404.599711265
2089,-500662214.56542456,-24890017.072122432,5125894.120057805,6481851.885971139
2090,-500104777.09916574,-23553919.916403364,5695356.775325905,6546306.545977704
2091,-506814068.1029195,-39635122.14913096,-1158668.8351274657,5770533.303762042
2092,-502936771.29408044,-30341801.28044807,2802270.0498074368,6218852.375738946
2093,-505782651.3221299,-37162964.98247563,-105002.05772471674,5889792.632305361
2094,-502395510.10765916,-29044476.33289437,3355207.4662348893,6281436.625735093
2095,-495312303.679697,-12067052.792838143,10591214.703694025,7100444.478104043
2096,-499599017.83663565,-22341687.956681836,6212026.410935107,6604785.825331361
2097,-473339762.1552847,40597958.10375112,33037753.727089208,9641057.155147685
2098,-432451423.38407314,138601405.021206,74808146.59721279,14368841.226461776
2099,-440370213.3997478,119621208.21511692,66718530.341058165,13453217.593286982
2100,-481822431.5185698,20266223.882054254,24372093.968340375,8660234.008422686
2101,-493306158.6740088,-7258612.746549576,12640636.802031368,7332408.424003955
2102,-493074250.9453649,-6702763.390549337,12877547.305763872,7359223.151587565
2103,-497457450.1696531,-17208659.335839987,8399792.544168048,6852408.247956083
2104,-496073018.2908168,-13890375.927273182,9814089.755030312,7012485.550710018
2105,-494471709.73982275,-10052270.43578029,11449942.159198008,7197639.589444861
2106,-492639781.83645505,-5661403.64026489,13321388.897632943,7409459.385054609
2107,-500001993.30338454,-23307561.99195355,5800357.850436409,6558191.098080423
2108,-488464440.65043306,4346286.585944185,17586801.652179524,7892240.347666809
2109,-488904206.4173429,3292231.510862318,17137549.141397875,7841391.679063874
2110,-478988576.33570963,27058565.76562266,27267081.827530332,8987903.358574755
2111,-486345634.2975579,9424759.621845087,19751315.458194625,8137230.954435666
2112,-492254843.6374902,-4738762.332681659,13714631.085618356,7453968.522383521
2113,-502478395.6477119,-29243141.010131173,3270533.897307607,6271852.843470071
2114,-502671508.93532974,-29706005.689911585,3073254.718582212,6249523.789451389
2115,-503253855.0094798,-31101805.1838677,2478346.1203205576,6182189.029074745
2116,-500321081.15964836,-24072369.53178332,5474386.54622642,6521296.019201821
2117,-497097706.88441765,-16346406.600266542,8767296.307056319,6894004.180313301
2118,-490687319.17536044,-981632.4263836986,15315970.60158774,7635216.218087965
2119,-459853611.97072893,72922313.73991665,46814830.72393851,11200416.327289231
2120,-467660742.7096493,54209748.10523489,38839282.48809959,10297703.488876844
2121,-490493633.27674645,-517395.27873792656,15513834.744067213,7657611.482958164
2122,-481986198.4584894,19873698.164309915,24204794.204757467,8641298.177752782
2123,-480616225.02446353,23157326.767348252,25604321.06939948,8799703.69810783
2124,-475849519.1303996,34582432.85135776,30473855.608463973,9350862.216058152
2125,-473134337.7173204,41090330.83608383,33247609.635806106,9664809.708699223
2126,-478527623.9374826,28163402.140215985,27737978.013506744,9041201.769377597
2127,-459159463.4669086,74586087.52216819,47523953.583565384,11280678.434736686
2128,-469999431.9459827,48604247.531794615,36450142.42669151,10027288.547814053
2129,-483895428.93807465,15297548.250129243,22254377.298409667,8420540.139622534
2130,-476457489.57703876,33125215.43473392,29852769.861948516,9280564.593813742
2131,-484507550.8193593,13830380.443797698,21629050.561397363,8349762.50064237
2132,-490874849.4998227,-1431115.5472727504,15124394.823423598,7613532.705462047
2133,-491612087.03224,-3198167.5123351584,14371253.407236947,7528288.3554277085
2134,-391923400.5104558,235741226.73586336,116210450.73978578,19054963.15787074
2135,-490059450.4736772,523278.23777497845,15957383.853831187,7707814.611830216
2136,-494553020.59844947,-10247160.82694545,11366877.241384905,7188237.88414504
2137,-495368562.77751386,-12201897.728879556,10533741.969925663,7093939.425475909
2138,-486498092.1569099,9059340.138140416,19595568.737677384,8119602.755607978
2139,-496879255.53085816,-15822810.231257353,8990460.151459562,6919262.9933182625
2140,-727293399.3782529,99991248.84437527,-23959609.027890656,-31650776.24485207
2141,-725593601.6190448,104065418.75372519,-22223142.780162543,-31454234.223044608
2142,-720058450.8562399,117332376.28403679,-16568586.275643755,-30814222.95344669
2143,-715209575.1867183,128954431.46085143,-11615109.372911038,-30253563.41473531
2144,-713007167.529196,134233284.75842154,-9365190.792710746,-29998906.26419583
2145,-718613894.7514589,120794768.78489995,-15092867.823072946,-30647193.68428243
2146,-722583382.04008,111280480.6413628,-19147985.94529414,-31106172.438088745
2147,-700967863.8954439,163089758.02322084,2933827.895194519,-28606841.199683342
2148,-685029504.2091776,201291705.92343888,19216014.10789099,-26763941.11344529
2149,-703333752.1863756,157419065.24136278,516902.03396309534,-28880401.077921383
2150,-717000418.2023643,124662039.21174194,-13444584.929516628,-30460632.699946962
2151,-719300885.6093466,119148150.8469755,-15794678.630124075,-30726628.176649686
2152,-728317515.3601876,97536590.63893206,-25005817.511664003,-31769191.406021513
2153,-714437551.4950142,130804860.82931843,-10826431.381170867,-30164296.855539687
2154,-713725508.876328,132511524.22237182,-10099028.390082348,-30081965.71047294
2155,-719861901.8985798,117803475.76909673,-16367797.311685456,-30791496.64417645
2156,-705581396.1662796,152031787.00768608,-1779228.718573027,-29140288.755559277
2157,-702492585.6348295,159435220.06596795,1376214.4536715483,-28783139.757366933
2158,-718339184.3000708,121453210.08994515,-14812231.244893752,-30615429.8186783
2159,-693426854.4328002,181164469.36605343,10637514.01594004,-27734899.08875983
2160,-695320624.3971393,176625376.07560456,8702891.143176477,-27953869.478391904
2161,-708598773.3911903,144799569.27572748,-4861697.606025605,-29489178.155564275
2162,-706166748.4517269,150628782.0591151,-2377208.3789199516,-29207971.114256598
2163,-677587270.260586,219129666.61464176,26818793.90297252,-25903420.090196107
2164,-630338933.6077752,332377110.5619594,75086384.21743433,-20440250.391052246
2165,-666363365.6529791,246031746.09439322,38284823.56047049,-24605636.93205212
2166,-715437331.4807249,128408532.49456263,-11847778.88615183,-30279898.125562996
2167,-713230629.2356354,133697679.29872534,-9593473.0744011,-30024744.405993987
2168,-724771331.2528031,106036282.14932638,-21383134.17928131,-31359157.80620193
2169,-711882987.6569602,136927781.6674821,-8216759.813822143,-29868921.044591546
2170,-687876672.6135088,194467454.16943887,16307425.830886533,-27093149.827560153
2171,-693964393.6433294,179876065.4575464,10088378.866856989,-27797052.97893142
2172,-674040227.2356856,227631416.82635346,30442354.68166698,-25493287.176575664
2173,-694542874.5886686,178489530.11952367,9497418.776991062,-27863940.827181857
2174,-708214694.1097382,145720151.88199168,-4469332.864349468,-29444768.33204243
2175,-701061342.7515073,162865702.69639364,2838332.488436242,-28617649.852194637
2176,-663984879.9051896,251732633.16225937,40714618.63424614,-24330620.451311253
2177,-716523432.6765397,125805304.6772944,-12957309.745298095,-30405480.43308107
2178,-727260187.9010752,100070851.96202949,-23925681.10390559,-31646936.11099924
2179,-696661967.2473812,173410370.84984955,7332612.488873124,-28108964.538553514
2180,-701831362.3023558,161020076.96434066,2051701.8714138893,-28706684.679153737
2181,-695138820.1901271,177061134.52136275,8888617.278811911,-27932848.05612362
2182,-701283659.2345951,162332842.17178887,2611220.135159355,-28643355.575584874
2183,-704488137.3245292,154652170.6692796,-662385.8068479343,-29013878.83296732
2184,-702668663.7251071,159013186.2956764,1196337.9600902423,-28803499.087542553
2185,-701893061.2104205,160872193.5862994,1988671.9781290444,-28713818.72084644
2186,-699382015.8597153,166890806.89099067,4553886.265765929,-28423474.80939934
2187,-700551288.9014208,164088228.16271293,3359389.355588874,-28558674.003784116
2188,-672286603.9789761,231834598.68500224,32233807.56482228,-25290521.489573322
2189,-693393499.8027035,181244415.60059404,10671588.180976767,-27731042.402605794
2190,-710076540.9731706,141257573.65721965,-6371343.982593986,-29660047.558529105
2191,-715414856.4724662,128462401.8457355,-11824819.041043611,-30277299.41428281
2192,-702810098.808996,158674186.8118934,1051851.8010241757,-28819852.760908995
2193,-697679211.8892099,170972182.2549552,6293423.575579757,-28226585.189271837
2194,-712633538.4108474,135128819.83198738,-8983501.647822114,-29955704.758590262
2195,-690865991.8663229,187302487.3472235,13253620.189557819,-27438794.976546604
2196,-668354193.2963543,241260019.55495647,36251049.25465699,-24835829.781720653
2197,-624017443.8613756,347528809.1493799,81544242.81886241,-19709317.332158916
2198,-707869838.7280806,146546720.46138212,-4117038.1708425814,-29404893.838961095
2199,-677216074.7418563,220019368.70113727,27197996.949984245,-25860499.973713618
2200,-685039954.3722899,201266658.3907446,19205338.511098236,-26765149.431340493
2201,-700537259.9153758,164121853.61758608,3373720.9786485923,-28557051.878266815
2202,-291348790.6641091,-88212842.93885127,103757714.8209678,89014882.57167116
2203,-288433910.9291421,-81226296.89756936,106735475.11541289,89351920.524176
2204,-210741243.0104722,104991815.28466697,186104149.8920902,98335268.07221471
2205,-257559548.29485896,-7224905.535845403,138275867.69689554,92921821.48520714
2206,-263041303.0189083,-20363880.46752244,132675859.10465585,92287984.22387391
2207,-282728408.1928271,-67551030.27241825,112564058.47143911,90011629.03193685
2208,-276896644.5820283,-53573134.553444624,118521626.43505278,90685936.66916017
2209,-290236206.1782941,-85546138.49759588,104894300.27467711,89143527.05486849
2210,-302772823.0523601,-115594599.82581802,92087240.17321241,87693959.29675984
2211,-295019660.9638711,-97011389.25731671,100007655.53256539,88590431.91770363
2212,-300356831.23981524,-109803816.13370952,94555350.40252922,87973312.48035784
2213,-297695904.78300524,-103425959.44893654,97273679.071282,88280986.65092848
2214,-298767404.3810913,-105994189.3437894,96179064.79940687,88157092.6781116
2215,-293141780.9735316,-92510381.94126044,101926045.64859165,88807565.0019273
2216,-297947424.4615406,-104028815.8183763,97016733.5434684,88251904.25811096
2217,-308345193.57408327,-128950767.74659847,86394660.99525502,87049644.42890786
2218,-305037072.7708541,-121021679.61832145,89774145.45868345,87432151.552198
2219,-293450275.51379544,-93249798.8314953,101610896.18220676,88771894.79332075
2220,-303962566.96147084,-118446244.26885372,90871830.79264389,87556393.12333556
2221,-281924031.9414383,-65623056.48762483,113385786.94086674,90104636.41112983
2222,-253976860.1931493,1362280.7805854508,141935842.49745876,93336075.92177267
2223,-283137396.08217025,-68531315.2169197,112146247.78676978,89964339.1080445
2224,-294691983.9324727,-96225994.70430134,100342401.2998759,88628320.13464178
2225,-296370595.0598727,-100249383.31437099,98627578.72766988,88434227.85384282
2226,-289776828.46168417,-84445076.40898426,105363587.80941199,89196643.38916972
2227,-301031510.94685775,-111420926.0193162,93866116.32580177,87895301.486315
2228,-296018152.5735017,-99404629.54000512,98987624.19692253,88474979.61884968
2229,-307358297.35126805,-126585319.93152963,87402846.80545542,87163755.99231134
2230,-311404657.75734687,-136283861.84307417,83269197.23847851,86695888.65288003
2231,-309557841.950412,-131857310.89137112,85155853.04628886,86909429.88779141
2232,-309261944.8670126,-131148088.28714125,85458133.30012535,86943643.49391201
2233,-310198880.7213177,-133393788.30875939,84500985.61683576,86835308.68401402
2234,-306203339.60145396,-123817052.89189394,88582719.61046383,87297299.95659833
2235,-314297205.63696295,-143216881.65007454,80314250.54809654,86361432.8593278
2236,-304073796.77966005,-118712846.08951174,90758201.49535543,87543531.9859403
2237,-316763873.58280396,-149129128.7199757,77794370.98648265,86076220.16118367
2238,-314382524.77663684,-143421379.3143808,80227090.8812912,86351567.68794523
2239,-310144912.07088643,-133264433.24257907,84556118.49332155,86841548.90148261
2240,-317020833.0722582,-149745023.5310994,77531868.29870485,86046508.7809291
2241,-301610135.0451163,-112807804.47422534,93275009.99488387,87828397.08576399
2242,-301066153.9532355,-111503960.30582976,93830725.99129348,87891295.8294786
2243,-304400471.7406264,-119495838.82432187,90424479.41540621,87505759.6351097
2244,-302181601.4974288,-114177527.08481357,92691215.71655042,87762320.30026169
2245,-313202658.4189315,-140593409.93650797,81432409.62929307,86487991.7526023
2246,-311666627.59896314,-136911765.7452225,83001576.11389165,86665597.94209135
2247,-305960552.25097257,-123235126.65252584,88830744.4341244,87325372.65905634
2248,-307101481.0147329,-125969768.23729226,87665203.25218128,87193450.82026531
2249,-295632641.7628611,-98480615.76487622,99381451.34911461,88519554.9653826
2250,-294979005.53509074,-96913944.06148298,100049187.99111612,88595132.77164613
2251,-297033393.0744539,-101838014.49849485,97950482.65835999,88357590.70031741
2252,-307702580.1212612,-127410516.04336926,87051137.07614845,87123947.70846091
2253,-285566271.6576091,-74352979.42871569,109664975.86267313,89683496.21782297
2254,-303922913.60312295,-118351200.8912249,90912339.56383283,87560978.11117123
2255,-296154577.3052289,-99731619.93276304,98848256.47466454,88459205.2760188
2256,-297029527.9456433,-101828750.34256145,97954431.1667553,88358037.61244407
2257,-268400375.69193143,-33208804.227309115,127201179.09338787,91668332.28565411
2258,-280749462.24221754,-62807782.43432124,114585694.76963267,90240448.041826
2259,-278691495.87988156,-57875134.07514884,116688056.12868103,90478403.92067917
2260,-270166453.2525977,-37441837.25507137,125397003.23872887,91464126.54849403
2261,-298728466.7876309,-105900861.55045483,96218842.36514206,88161594.90515296
2262,-311709573.47493106,-137014700.8110105,82957703.79819004,86660632.252509
2263,-307724768.8239862,-127463699.16062638,87028469.71294162,87121382.10252006
2264,-455038999.68292445,-5060615.956524861,-7272509.486167548,40577735.26146632
2265,-462334501.8896391,-22546881.839141794,-14725392.203278076,39734180.34674768
2266,-461610004.9670053,-20810367.2769707,-13985266.2406916,39817951.54199511
2267,-467561587.57093686,-35075451.82987772,-20065237.964567136,39129789.62885359
2268,-468402897.27540606,-37091949.77136736,-20924696.625330012,39032511.75600858
2269,-457873856.93621767,-11855359.65829784,-10168521.032719946,40249950.04520823
2270,-443721043.60759014,22066891.317604817,4289600.542287996,41886393.28135345
2271,-463866810.7337158,-26219604.991380237,-16290756.420532966,39557004.51708431
2272,-465004160.6745031,-28945668.6539863,-17452641.57618396,39425496.48581767
2273,-455184013.5897866,-5408193.362468049,-7420651.671526445,40560967.780576415
2274,-469820111.17267424,-40488806.94692423,-22372483.03702873,38868643.976331085
2275,-458139119.29496884,-12491155.248833906,-10439505.701495506,40219278.63149695
2276,-453543337.9860906,-1475730.7272095927,-5744582.978144994,40750673.70208026
2277,-460287271.99622196,-17639967.246450726,-12633998.923106583,39970894.80302803
2278,-467096054.2786223,-33959635.71524012,-19589662.064482205,39183617.711633034
2279,-461536710.67265266,-20634691.431061354,-13910390.8223164,39826426.32041655
2280,-469814385.0560499,-40475082.2714052,-22366633.395049505,38869306.068690896
2281,-468379133.8909984,-37034992.368159376,-20900420.61083835,39035259.43829176
2282,-468227534.94986624,-36671631.585440725,-20745551.337102123,39052788.32502696
2283,-463137589.76488984,-24471767.571895108,-15545804.503328886,39641321.938584164
2284,-428308198.28679657,59009257.12783759,20034935.854154345,43668529.87102319
2285,-402122093.7470172,121773570.45931277,46785933.992892824,46696342.97505329
2286,-449120628.5563193,9124865.478797678,-1226465.6863753924,41262057.04111482
2287,-465016185.5198296,-28974490.472380757,-17464925.824617516,39424106.09286911
2288,-448481021.31460273,10657911.727321759,-573060.6674390968,41336012.721882544
2289,-439432897.9215998,32344957.650377385,8670251.245472047,42382217.45746923
2290,-457218502.8735578,-10284570.552202834,-9499029.498189846,40325726.47941681
2291,-444951586.0987293,19117458.56200415,3032512.4618972186,41744109.70248373
2292,-435932809.0541043,40734165.52334375,12245844.959212542,42786921.216370046
2293,-412710685.7004745,96394243.72149237,35968922.122781366,45472018.92864641
2294,-442630934.1301825,24679726.40775695,5403226.150790967,42012439.05363035
2295,-456924753.0839419,-9580494.701269375,-9198942.860128365,40359691.80102233
2296,-447638852.6926198,12676468.370129777,287275.4396343471,41433389.90853279
2297,-447856874.58812875,12153901.352112276,64550.317915527914,41408180.75414389
2298,-439649631.4408383,31825478.684337452,8448842.293218888,42357157.27378842
2299,-454319226.8067522,-3335424.251541009,-6537209.478378109,40660960.231114335
2300,-452338276.7147929,1412627.2227373729,-4513525.805137151,40890010.97204149
2301,-442630934.13018197,24679726.407756645,5403226.150791365,42012439.053629816
2302,-460975980.68926364,-19290702.586952593,-13337564.622862224,39891261.68335711
2303,-454915601.866956,-4764849.200366422,-7146449.699704744,40592003.34524151
2304,-454152596.8091338,-2936036.1957484167,-6366984.894214484,40680227.10945179
2305,-464549507.00416285,-27855929.422652375,-16988179.996117834,39478066.59405452
2306,-456210563.1714698,-7868684.554920844,-8469346.253262771,40442271.230598465
2307,-437096069.67321503,37945997.704295285,11057490.17320704,42652417.21862533
2308,-450592670.0215315,5596594.5357414475,-2730262.4208690105,41091849.73016137
2309,-452302774.7909017,1497720.2105694176,-4477258.024318656,40894115.94268369
2310,-462677209.977661,-23368303.6651666,-15075493.28110723,39694554.13853995
2311,-450998651.6995772,4623515.045854691,-3145002.043452752,41044907.404589355
2312,-457388282.2353918,-10691507.179497154,-9672471.385489712,40306095.45045663
2313,-456369033.45271003,-8248514.948187462,-8631235.097480316,40423947.833416834
2314,-468794277.35585946,-38030031.338774815,-21324519.66073283,38987257.76546874
2315,-463896443.38806844,-26290630.18680467,-16321028.318323322,39553578.191114575
2316,-468066631.0690096,-36285968.20510257,-20581176.39500928,39071393.11133764
2317,-473925021.1227267,-50327683.66495038,-26565945.194236826,38394006.74613259
2318,-456915734.4500501,-9558878.337424938,-9189729.67387213,40360734.5959839
2319,-464684357.0537821,-28179145.529659696,-17125939.06680722,39462474.32653441
2320,-464126346.9758477,-26841675.90639492,-16555891.44733244,39526995.19574496
2321,-426496311.7920824,63352087.55925662,21885908.84534978,43878032.344508804
2322,-468841231.51326406,-38142573.67752041,-21372486.72568636,38981828.61074848
2323,-464761516.47707784,-28364085.531439986,-17204762.9936664,39453552.636307515
2324,-457607878.813009,-11217848.48326508,-9896805.158777518,40280704.22075761
2325,-465005735.35674846,-28949442.939672306,-17454250.227844026,39425314.41083997
2326,-450388533.95915765,6085879.215776523,-2521722.681164351,41115453.31135626
2327,-448438042.0940922,11209241.938628035,-58492995.79091156,50744304.262930736
2328,-463208273.96200424,-24192872.168403607,-73581855.02184434,49036470.952669434
2329,-471186472.43924314,-43315462.482256584,-81732161.31459151,48113978.11510809
2330,-462735439.87103885,-23059557.09245797,-73098820.82826577,49091143.203317575
2331,-451178561.5740337,4640612.265106318,-61292634.48454482,50427427.013535835
2332,-457993499.43194735,-11693810.22979909,-68254585.99114299,49639438.173198774
2333,-461831286.03516567,-20892430.83782991,-72175162.34581245,49195687.53629177
2334,-458546356.0048009,-13018927.645152658,-68819368.93275717,49575513.18682351
2335,-462263464.69737285,-21928300.71793159,-72616664.08085464,49145716.13964055
2336,-463190809.3061105,-24151011.908159632,-73564013.61368132,49038490.33390806
2337,-463306190.55875695,-24427564.118614044,-73681883.9013408,49025149.17932017
2338,-467256209.05040514,-33895188.36559821,-77717113.24053253,48568421.53844669
2339,-460910097.00194144,-18684473.673717894,-71234101.17820841,49302201.59308238
2340,-457490603.22779554,-10488440.60780595,-67740841.17656761,49697586.40653296
2341,-455560042.9633176,-5861166.277536572,-65768634.35353559,49920810.73757104
2342,-461175502.5136344,-19320612.381129716,-71505232.08805071,49271513.62712488
2343,-465990594.0942917,-30861691.972749252,-76424196.10258536,48714760.43144414
2344,-467539508.6769625,-34574216.68381267,-78006524.28183573,48535664.534867056
2345,-462229537.4556125,-21846982.01583939,-72582004.95162006,49149639.03502722
2346,-456425402.3581645,-7935307.855944845,-66652661.51098191,49820752.07816191
2347,-438871561.9819315,34138714.10752171,-48720145.03000084,51850444.88093162
2348,-388273160.7206497,155415779.4308378,2969778.3760332665,57700971.52755251
2349,-410123306.4993887,103044133.47213736,-19351724.548169676,55174511.06784457
2350,-428956218.2061358,57904362.12850921,-38590904.825971544,52996923.45584033
2351,-412449398.27885395,97468827.18470033,-21727995.39702697,54905552.72926001
2352,-436167260.1906899,40620535.20887981,-45957505.322586715,52163134.39869814
2353,-439689394.6076983,32178487.33540478,-49555620.15828687,51755881.58544662
2354,-448786619.45188934,10373752.32030703,-58849092.75192652,50703999.410624586
2355,-452207687.9081432,2173944.968644378,-62343961.40513579,50308432.52186307
2356,-455268011.0087288,-5161207.829240085,-65470302.60809453,49954577.431565054
2357,-419856846.0681936,79714243.89691842,-29295238.616578333,54049053.91525593
2358,-435132837.1986355,43099897.830165274,-44900767.48312009,52282741.32564077
2359,-448474689.24160385,11121404.015831206,-58530433.50032272,50740066.874533355
2360,-447912098.27026427,12469853.379461475,-57955706.167194,50805117.41737523
2361,-452502726.07407266,1466781.0657535216,-62645364.212691255,50274318.22965398
2362,-448965846.90641564,9944169.978529781,-59032186.548667386,50683275.929906234
2363,-456622953.3863121,-8408809.159183789,-66854474.16233859,49797909.90291834
2364,-455594685.96973866,-5944200.564029722,-65804024.68807287,49916805.080840036
2365,-420430173.50846297,78340060.76681185,-29880934.028590906,53982761.94986737
2366,-450169333.4957422,7059586.314397793,-60261635.070197634,50544120.73558798
2367,-450413122.91665614,6475258.256824656,-60510683.58122009,50515932.16702317
2368,-464634649.64636314,-27611688.824559633,-75039000.86103769,48871543.82640878
2369,-457402993.6414853,-10278453.07328578,-67651341.65297954,49707716.41489161
2370,-457184112.8284627,-9753827.353949754,-67427739.08495054,49733024.88308629
2371,-458787998.1319971,-13598108.94939829,-69066223.8280485,49547572.90293379
2372,-459983181.8520266,-16462791.834117949,-70287190.36858101,49409377.74207232
2373,-453218347.5157336,-248460.24945945133,-63376423.23007327,50191573.27706736
2374,-459733809.467275,-15865082.217974463,-70032438.4565428,49438211.8503753
2375,-448357303.848104,11402759.862700861,-58410515.837947235,50753639.761362
2376,-441960515.6663439,26734937.93237382,-51875734.443326056,51493279.33054377
2377,-424049651.9104297,69664693.41061631,-33578492.77950182,53564253.57218233
2378,-441318045.3663443,28274846.51867111,-51219404.6034196,51567566.05756186
2379,-430529182.4793233,54134193.78059277,-40197801.501997896,52815046.77303557
2380,-457163069.3494774,-9703389.171601124,-67406241.65041624,49735458.07156105
2381,-461227753.329179,-19445850.04460681,-71558610.07201008,49265472.037608296
2382,-451176557.43333197,4645415.901593122,-61290587.109930225,50427658.74614492
2383,-455871114.25626224,-6606759.271660863,-66086416.158944614,49884842.587887205
2384,-408126036.97481334,107831300.27153374,-17311369.395130176,55405448.771423444
2385,-460015534.4117985,-16540336.250403209,-70320240.84632693,49405636.9222862
2386,-442800966.4533964,24720498.69224816,-52734315.65784336,51396100.771739125
2387,-456096150.6447982,-7146139.017112902,-66316307.09219615,49858822.370750524
2388,-460490802.10259944,-17679484.313317228,-70805761.13792683,49350683.28304076
