date,adj_close,close,high,low,open,volume,ticker,revenues,cost_of_goods,gross_profit,general/admin_expense,sales_+_marketing_expense,research_&_development,operating_income,interest_income/expense,other_income/expense_net,tax_expense,net_income,earnings_per_share_(basic),earnings_per_share_(diluted),weighted_average_shares,weighted_average_shares_(diluted),cash_and_equivalents,short-term_investments,cash_and_short-term_investments,receivables,inventory,other_current_assets,current_assets,property_plant_&_equipment,tax_assets,long-term_investments,goodwill,other_intangible_assets,goodwill_and_intangible_assets,other_non-current_assets,non-current_assets,other_assets,total_assets,payables,short-term_debt,tax_payables,deferred_revenue,other_current_liabilities,current_liabilities,long-term_debt,deferred_revenue_non-current,deferred_tax_non-current,other_non-current_liabilities,non-current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comp._income/loss,other_stockholders_equity,total_stockholders_equity,total_liabilities_&_stockholders_equity,depreciation_and_amortization,deferred_income_tax,stock_based_compensation,change_in_working_capital,accounts_receivables,accounts_payables,otherworkingcapital,other_non_cash_items,cash_flow_from_operating_activities,capital_expenditure,net_acquisitions,purchases_of_investments,other_investing,net_cash_from_investing,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activites,net_cash_from_financing,fx_effect,net_change_in_cash,cash_at_end_of_period,cash_at_start_of_period,ebitda,free_cash_flow,enterprise_valuation,market_capitalization,book_value_per_share,enterprise_value_to_ebitda,free_cash_flow_per_share,price_to_sales,price_to_earnings_ratio,price_to_book_value,price_to_free_cash_flow,earnings_yield,inventory_turnover,current_ratio,debt_to_equity_ratio,ebitda_margin,gross_margin,net_income_margin,dividend_yield,payout_ratio,return_on_assets,return_on_equity,return_on_capital
2015-02-24,29.54966926574707,33.04249954223633,33.400001525878906,32.79249954223633,33.23500061035156,276912400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-02-25,28.793994903564453,32.1974983215332,32.900001525878906,32.037498474121094,32.88999938964844,298846800,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-02-26,29.158422470092773,32.60499954223633,32.717498779296875,31.65250015258789,32.1974983215332,365150000,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-02-27,28.720216751098633,32.1150016784668,32.64250183105469,32.060001373291016,32.5,248059200,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-02,28.861068725585938,32.272499084472656,32.56999969482422,32.07500076293945,32.3125,192386800,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-03,28.921432495117188,32.34000015258789,32.380001068115234,32.022499084472656,32.2400016784668,151265200,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-04,28.738107681274414,32.1349983215332,32.38999938964844,32.08000183105469,32.275001525878906,126665200,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-05,28.26189422607422,31.602500915527344,32.1875,31.440000534057617,32.14500045776367,226068400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-06,28.30437469482422,31.649999618530273,32.342498779296875,31.565000534057617,32.099998474121094,291368400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-09,28.425098419189453,31.78499984741211,32.39250183105469,31.264999389648438,31.989999771118164,354114000,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-10,27.837100982666016,31.127500534057617,31.80500030517578,30.950000762939453,31.602500915527344,275426400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-11,27.32958984375,30.559999465942383,31.1924991607666,30.52750015258789,31.1875,275756000,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-12,27.823688507080078,31.112499237060547,31.225000381469727,30.407499313354492,30.577499389648438,193450800,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-13,27.631412506103516,30.897499084472656,31.350000381469727,30.645000457763672,31.100000381469727,207309200,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-16,27.93547821044922,31.237499237060547,31.237499237060547,30.717500686645508,30.969999313354492,143497200,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-17,28.402742385864258,31.760000228881836,31.829999923706055,31.412500381469727,31.475000381469727,204092400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-18,28.72245216369629,32.11750030517578,32.290000915527344,31.592500686645508,31.75,261083600,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-19,28.50558090209961,31.875,32.3125,31.850000381469727,32.1875,183238000,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
2015-03-20,28.147871017456055,31.475000381469727,32.099998474121094,31.290000915527344,32.0625,274780400,AAPL,74599000.0,44858000.0,29741000.0,3600000.0,0.0,1895000.0,24246000.0,131000.0,-353000.0,6392000.0,18024000.0,0.76607,0.76607,23528000.0,23528000.0,19478000.0,12985000.0,12985000.0,29976000.0,2283000.0,18681000.0,83403000.0,20392000.0,23371000.0,145492000.0,4629000.0,4370000.0,8999000.0,3608000.0,178491000.0,22289000.0,261894000.0,38001000.0,3899000.0,0.0,8987000.0,23240000.0,73611000.0,32504000.0,3480000.0,0.0,9080000.0,64955000.0,9080000.0,138566000.0,24187000.0,97178000.0,1963000.0,2473000.0,123328000.0,261894000.0,2575000.0,2197000.0,888000.0,10038000.0,751000.0,9003000.0,9792000.0,888000.0,33722000.0,-3217000.0,-23000.0,-5030000.0,-15702000.0,-21165000.0,-512000.0,80000.0,-4950000.0,-2801000.0,828000.0,-6923000.0,0.0,5634000.0,19478000.0,13844000.0,27122000.0,30457000.0,687414156.472,670489156.472,5.24175450527032,25.3452605439127,1.2945001700102,8.98791078261103,37.1997978513094,5.43663366366113,22.0142875684408,0.0268818665089816,19.6487078405607,1.13302359701675,1.12355669434354,0.363571,8.98791078261103,0.241612,0.00417754705346524,0.15540390590324,0.071270685462346,0.146146860404774,0.129677134951111
