,date,adj_close,close,high,low,open,volume,ticker,revenues,cost_of_goods,gross_profit,general/admin_expense,sales_+_marketing_expense,research_&_development,operating_income,interest_income/expense,other_income/expense_net,tax_expense,net_income,earnings_per_share_(basic),earnings_per_share_(diluted),weighted_average_shares,weighted_average_shares_(diluted),cash_and_equivalents,short-term_investments,cash_and_short-term_investments,receivables,inventory,other_current_assets,current_assets,property_plant_&_equipment,tax_assets,long-term_investments,goodwill,other_intangible_assets,goodwill_and_intangible_assets,other_non-current_assets,non-current_assets,other_assets,total_assets,payables,short-term_debt,tax_payables,deferred_revenue,other_current_liabilities,current_liabilities,long-term_debt,deferred_revenue_non-current,deferred_tax_non-current,other_non-current_liabilities,non-current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comp._income/loss,other_stockholders_equity,total_stockholders_equity,total_liabilities_&_stockholders_equity,depreciation_and_amortization,deferred_income_tax,stock_based_compensation,change_in_working_capital,accounts_receivables,accounts_payables,otherworkingcapital,other_non_cash_items,cash_flow_from_operating_activities,capital_expenditure,net_acquisitions,purchases_of_investments,other_investing,net_cash_from_investing,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activites,net_cash_from_financing,fx_effect,net_change_in_cash,cash_at_end_of_period,cash_at_start_of_period,ebitda,free_cash_flow,enterprise_valuation,market_capitalization,book_value_per_share,enterprise_value_to_ebitda,free_cash_flow_per_share,price_to_sales,price_to_earnings_ratio,price_to_book_value,price_to_free_cash_flow,earnings_yield,inventory_turnover,current_ratio,debt_to_equity_ratio,ebitda_margin,gross_margin,net_income_margin,dividend_yield,payout_ratio,return_on_assets,return_on_equity,return_on_capital,normalized_close,normalized_net_income,30_DMA,10_DMA,10_Day_Avg,Next_10_Day_Avg,signal,stock_quantity,total_buy_price,stock_profit,cumulative_profit
1746,2017-03-09,32.24748992919922,34.66999816894531,34.6974983215332,34.26250076293945,34.685001373291016,88623600,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20462428997169024,0.7732491389207807,33.35424969991048,34.64124984741211,34.64124984741211,35.05275039672851,BUY,4.0,139.1349983215332,0.0,1602.9141721725464
1747,2017-03-10,32.35445785522461,34.78499984741211,34.84000015258789,34.65999984741211,34.8125,78451200,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.2055208743456792,0.7732491389207807,33.4975830078125,34.70324974060058,34.70324974060058,35.090250396728514,BUY,5.0,173.9199981689453,0.0,1602.9141721725464
1748,2017-03-13,32.36841583251953,34.79999923706055,34.85749816894531,34.70500183105469,34.712501525878906,69686800,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.2056378136682826,0.7732491389207807,33.6413330078125,34.75999984741211,34.75999984741211,35.13225059509277,BUY,6.0,208.71999740600586,0.0,1602.9141721725464
1749,2017-03-14,32.319583892822266,34.747501373291016,34.912498474121094,34.709999084472656,34.82500076293945,61236400,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20522852603917072,0.7732491389207807,33.78599974314372,34.80999984741211,34.80999984741211,35.25250053405762,BUY,7.0,243.46749877929688,0.0,1602.9141721725464
1750,2017-03-15,32.66140365600586,35.1150016784668,35.1875,34.75749969482422,34.852500915527344,102767200,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20809365840462496,0.7732491389207807,33.94524981180827,34.82675018310547,34.82675018310547,35.344000244140624,BUY,8.0,278.5825004577637,0.0,1602.9141721725464
1751,2017-03-16,32.714881896972656,35.17250061035156,35.255001068115234,35.064998626708984,35.18000030517578,76928000,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20854193572141055,0.7732491389207807,34.04474983215332,34.87000007629395,34.87000007629395,35.425,BUY,9.0,313.75500106811523,0.0,1602.9141721725464
1752,2017-03-17,32.552101135253906,34.997501373291016,35.25,34.97249984741211,35.25,175540000,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.207177594057008,0.7732491389207807,34.14024988810221,34.875250244140624,34.875250244140624,35.516749954223634,BUY,10.0,348.75250244140625,0.0,1602.9141721725464
1753,2017-03-20,32.89393615722656,35.3650016784668,35.375,35.057498931884766,35.099998474121094,86168000,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.21004272642246224,0.7732491389207807,34.24341659545898,34.92825050354004,34.92825050354004,35.57274971008301,BUY,11.0,384.11750411987305,0.0,1602.9141721725464
1754,2017-03-21,32.51722717285156,34.959999084472656,35.70000076293945,34.932498931884766,35.52750015258789,158119600,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20688521601008175,0.7732491389207807,34.32299995422363,34.93625030517578,34.93625030517578,35.69599990844726,BUY,12.0,419.0775032043457,0.0,1602.9141721725464
1755,2017-03-22,32.88462829589844,35.35499954223633,35.400001525878906,34.939998626708984,34.962501525878906,103440800,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20996474704711482,0.7732491389207807,34.405416615804036,34.99675025939941,34.99675025939941,35.761000061035155,BUY,13.0,454.43250274658203,0.0,1602.9141721725464
1756,2017-03-23,32.76835250854492,35.22999954223633,35.39500045776367,35.15250015258789,35.314998626708984,81385200,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20899021303819618,0.7732491389207807,34.47941665649414,35.05275039672851,35.05275039672851,35.82950019836426,BUY,14.0,489.66250228881836,0.0,1602.9141721725464
1757,2017-03-24,32.70326614379883,35.15999984741211,35.435001373291016,35.087501525878906,35.375,89582400,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.20844447637243516,0.7732491389207807,34.547916666666666,35.090250396728514,35.090250396728514,35.89700012207031,BUY,15.0,524.8225021362305,0.0,1602.9141721725464
1758,2017-03-27,32.759056091308594,35.220001220703125,35.30500030517578,34.654998779296875,34.84749984741211,94300400,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.2089122634032665,0.7732491389207807,34.620916748046874,35.13225059509277,35.13225059509277,35.954249954223634,BUY,16.0,560.0425033569336,0.0,1602.9141721725464
1759,2017-03-28,33.43804931640625,35.95000076293945,36.0099983215332,35.154998779296875,35.227500915527344,133499200,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.21460353844650124,0.7732491389207807,34.708500162760416,35.25250053405762,35.25250053405762,35.9,SELL,0.0,0.0,15.157508850097656,1618.071681022644
1760,2017-03-29,33.51246643066406,36.02999877929688,36.122501373291016,35.79750061035156,35.91999816894531,116760000,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.215227224747192,0.7732491389207807,34.78433341979981,35.344000244140624,35.344000244140624,35.84200019836426,SELL,0.0,0.0,0.0,1618.071681022644
1761,2017-03-30,33.46828079223633,35.98249816894531,36.125,35.875,36.04750061035156,84829200,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.21485689706533603,0.7732491389207807,34.85450007120768,35.425,35.425,35.77000045776367,SELL,0.0,0.0,0.0,1618.071681022644
1762,2017-03-31,33.405494689941406,35.915000915527344,36.067501068115234,35.752498626708984,35.93000030517578,78646800,AAPL,78351000.0,48175000.0,30176000.0,3946000.0,0.0,2871000.0,23359000.0,525000.0,122000.0,6289000.0,17891000.0,0.83948,0.83948,21312000.0,21312000.0,16371000.0,44081000.0,44081000.0,27977000.0,2712000.0,12191000.0,103332000.0,26510000.0,26948000.0,185638000.0,5423000.0,2848000.0,8271000.0,7390000.0,227809000.0,19581000.0,331141000.0,38510000.0,10493000.0,0.0,7889000.0,7889000.0,84130000.0,73557000.0,3163000.0,0.0,14116000.0,114621000.0,14116000.0,198751000.0,32144000.0,100001000.0,245000.0,859000.0,132390000.0,331141000.0,2987000.0,1452000.0,1256000.0,3922000.0,1697000.0,2460000.0,19202000.0,982000.0,27234000.0,-3334000.0,-17000.0,-10851000.0,-11445000.0,-19122000.0,3510000.0,0.0,-10851000.0,-3130000.0,1934000.0,-12225000.0,0.0,-4113000.0,16371000.0,20484000.0,27692000.0,23814000.0,684767960.0,617088960.0,6.21199324324324,24.7280066445183,1.11739864864865,7.87595512501436,34.4915857134872,4.66114479945615,25.9128647014361,0.0289925783148025,17.7636430678466,1.22824200641864,1.5012538711383,0.353435,7.87595512501436,0.228344,0.0050722022315874,0.174948298026941,0.0554123950816118,0.135138605634867,0.0978903773516159,0.21433067011362072,0.7732491389207807,34.92375005086263,35.516749954223634,35.516749954223634,35.724250411987306,SELL,0.0,0.0,0.0,1618.071681022644
